state,district,block_id,block_name,panchayat_id,panchayat_name,rainfall_mm,mapping_method
MAHARASHTRA,Kolhapur,4425,KAGAL,178666,BAMANI,1.54469895362854,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178667,BANAGE,1.4464001655578613,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178668,BASTAVADE,1.2648497819900513,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178671,BELEWADI KALAMMA,1.3380789756774902,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178672,BELEWADI MASA,1.3279023170471191,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178673,BENIKRE,1.443878173828125,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178679,CHIKHALI,1.2648497819900513,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178684,GALGALE,1.2395358085632324,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178685,GORAMBE,1.543748378753662,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178686,HALADI,1.443878173828125,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178687,HALADWADE,1.3279023170471191,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178688,HAMIDWADA,1.2395358085632324,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178689,HANBARWADI,1.0938316583633423,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178691,HASUR KHURD,1.3380789756774902,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178692,JAINYAL,1.1772347688674927,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178693,KAPASHI BALIKRE,1.1772347688674927,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178695,KARDYAL,1.2395358085632324,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178696,KARNOOR,1.3498235940933228,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178697,KASABA SANGAON,1.2806397676467896,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178698,KASARI,1.3380789756774902,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178701,KHADKEWADA,1.2395358085632324,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178702,KOULAGE,1.2648497819900513,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178704,KURUKALI,1.443878173828125,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178705,LINGNOOR DUMALA,1.2374510765075684,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178706,LINGNOOR (KAPASHI),1.1694374084472656,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178707,Madyal,1.3380789756774902,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178711,METAKE,1.2395358085632324,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178712,MHAKAVE,1.3259419202804565,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178713,MOUJE SANGAON,1.2374510765075684,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178714,MUGALI,1.1772347688674927,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178715,NANDYAL,1.3279023170471191,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178719,PIMPALGAON KHURD,1.376979947090149,nearest_fallback
MAHARASHTRA,Kolhapur,4424,HATKANANGALE,178721,RANDEVEWADI,1.172756552696228,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178725,SHANKARWADI,1.54469895362854,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178726,SHENDUR,1.543748378753662,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178728,SIDHANERLI,1.54469895362854,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178729,SONAGE,1.4464001655578613,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178731,SULKUD,1.2374510765075684,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178733,TAMNAKWADA,1.1628578901290894,direct_grid
MAHARASHTRA,Kolhapur,4425,KAGAL,178736,VADGAON,1.1628578901290894,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178737,VANDUR,1.3498235940933228,nearest_fallback
MAHARASHTRA,Kolhapur,4425,KAGAL,178739,VHANNUR,1.611098051071167,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178759,CHINCHAWAD,1.4646116495132446,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178767,GANDHINAGAR,1.5486756563186646,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178771,GIRGAON,1.611098051071167,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178772,GOKUL SHIRGAON,1.5655215978622437,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178774,HALASAWADE,1.2806397676467896,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178788,KANDALGAON,1.5655215978622437,direct_grid
MAHARASHTRA,Kolhapur,4426,KARVEER,178789,KANERI,1.611098051071167,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178790,KANERIWADI,1.3732523918151855,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178799,KOGIL BUDRUK,1.611098051071167,direct_grid
MAHARASHTRA,Kolhapur,4426,KARVEER,178800,KOGIL KHURD,1.611098051071167,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178811,MOREWADI,1.5655215978622437,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178812,MUDASHINGI,1.5486756563186646,direct_grid
MAHARASHTRA,Kolhapur,4426,KARVEER,178817,NERLI,1.3732523918151855,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178830,SADALE MADALE,2.1756935119628906,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178833,SANGAWADEWADI,1.2985278367996216,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178834,SANGAWADE,1.2985278367996216,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178836,SARNOBATWADI,1.7611943483352661,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178843,SHIYE,2.1756935119628906,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178845,TAMGAON,1.3732523918151855,direct_grid
MAHARASHTRA,Kolhapur,4426,KARVEER,178847,UCHGAON,1.5486756563186646,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178848,UJALAIWADI,1.5655215978622437,nearest_fallback
MAHARASHTRA,Kolhapur,4426,KARVEER,178852,VASAGADE,1.4646116495132446,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179172,ABDUL LAT,1.088028907775879,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179173,AGAR,1.3374172449111938,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179174,AKIWAT,1.0424377918243408,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179175,ALAS,1.0497125387191772,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179176,ARJUNWAD,1.51716148853302,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179177,AURWAD,1.1740754842758179,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179178,BASTWAD,1.0424377918243408,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179179,BUBNAL,1.164369821548462,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179180,CHINCHWAD,1.51716148853302,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179181,CHIPRI,1.374356746673584,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179182,DANOLI,1.595847487449646,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179183,DATTAWAD,1.0221611261367798,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179184,DHARANGUTTI,1.3374172449111938,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179185,GANESHWADI,1.1326762437820435,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179186,GHALWAD,1.3008679151535034,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179187,GHOSARWAD,1.0403660535812378,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179188,GAURWAD,1.164369821548462,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179189,HAROLI,1.2104942798614502,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179190,HASUR,1.164369821548462,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179191,HERWAD,1.0750153064727783,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179192,JAINAPUR,1.595847487449646,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179193,JAMBHALI,1.2445268630981445,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179194,JUNE DANWAD,1.0221611261367798,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179195,KANWAD,1.2478811740875244,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179196,KAVATESAR,1.818169116973877,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179197,KAVATHE GULAND,1.164369821548462,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179198,KHIDRAPUR,0.9968430995941162,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179199,KONDIGRE,1.374356746673584,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179200,KOTHALI,1.7784204483032227,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179201,KUTWAD,1.3008679151535034,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179202,LATWADI,1.0750153064727783,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179203,MAJAREWADI,1.0424377918243408,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179204,NANDANI,1.3374172449111938,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179206,NIMSHIRGAON,1.595847487449646,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179207,NARSINHWADI,1.1740754842758179,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179208,RAJAPUR,1.0220378637313843,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179209,RAJAPURWADI,1.0220378637313843,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179210,SHEDSHAL,1.164369821548462,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179211,SHIRADWAD,1.088028907775879,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179212,SHIRATI,1.164369821548462,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179213,SHIRADHON,1.2104942798614502,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179215,SHIVNAKWADI,1.088028907775879,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179216,TAKALI,1.0221611261367798,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179217,TAKALIWADI,1.0221611261367798,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179218,TAKAWADE,1.2445268630981445,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179219,TAMDALAGE,1.677280306816101,nearest_fallback
MAHARASHTRA,Kolhapur,4430,SHIROL,179220,TERWAD,1.0424377918243408,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179221,UDAGAON,1.51716148853302,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179222,UMALWAD,1.561305046081543,direct_grid
MAHARASHTRA,Kolhapur,4430,SHIROL,179223,YADRAV,1.2445268630981445,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188365,ASANGI TURK,1.0614732503890991,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188372,BASARAGI,0.9090000987052917,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188377,BILLUR,0.9127680659294128,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188382,DAFALAPUR,0.7483634948730469,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188385,DEONAL,1.0224766731262207,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188387,DHULAKARWADI,1.0603488683700562,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188389,EKUNDI,0.7640337944030762,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188394,GUGWAD,0.8500786423683167,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188401,JYALIHAL K.D,0.9142587184906006,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188403,JIRAGYAL,0.7640337944030762,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188404,KAGANARI,1.3549083471298218,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188408,KAREWADI,2.042057514190674,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188411,KHALATI,0.925736665725708,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188413,KHILARWADI,0.8796044588088989,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188415,KHOJANAWADI,0.9898245334625244,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188417,KONABAGI,1.685252070426941,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188419,KO-BOBLAD,2.042057514190674,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188421,KUDNUR,0.6883060336112976,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188430,MENDHIGIRI,1.0224766731262207,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188431,MIRAWAD,0.7918314933776855,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188434,MOTEWADI,1.0614732503890991,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188435,MUCHANDI,0.9238802790641785,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188439,PANDHAREWADI,1.0614732503890991,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188443,RAWALGUNDWADI,0.9686190485954285,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188446,SALAMALAGEWADI,0.8796044588088989,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188451,SHINGANAPUR,0.6883060336112976,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188452,SHIDHANATH,0.8742863535881042,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188453,SUNDUR,0.8258495330810547,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188464,UMRANI,0.9570764303207397,direct_grid
MAHARASHTRA,Sangli,4550,JATH,188465,UNTWADI,1.0224766731262207,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188467,VAJRAWAD,0.8500786423683167,nearest_fallback
MAHARASHTRA,Sangli,4550,JATH,188473,YELDRI,1.005027174949646,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188530,DHULGAON,0.988011360168457,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188531,ALKUD M,1.963073968887329,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188532,ALKUD S,0.8103835582733154,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188534,BANEWADI,1.5955414772033691,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188536,BORGAON,1.963073968887329,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188539,DESHING,1.6771565675735474,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188547,HAROLI,1.5955414772033691,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188548,HINGANGAON,1.3151692152023315,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188556,KARALHUTTI,0.6567911505699158,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188557,KAROLI T,0.988011360168457,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188559,KHARSHING,1.8586207628250122,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188560,KOKALE,0.6879892349243164,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188561,KONGNOLI,0.9973726272583008,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188563,KUKTOLI,1.2797677516937256,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188567,LONARWADI,0.785887598991394,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188569,MHAISHAL M,1.3151692152023315,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188571,MORGAON,1.3603503704071045,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188575,PIMPALWADI,1.0266015529632568,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188576,RAMPURWADI,0.988011360168457,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188577,RANJANI,0.8103835582733154,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188579,SARATI,0.988011360168457,nearest_fallback
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188582,SHINDEWADI H,1.3151692152023315,direct_grid
MAHARASHTRA,Sangli,4552,KAVATHEMAHANKAL,188586,VITHURAYACHI WADI,1.0266015529632568,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188654,ANKALI,1.561305046081543,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188655,ARAG,1.24800443649292,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188656,BAMNOLI,1.9285131692886353,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188657,BEDAG,1.4223633408546448,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188658,BELANKI,1.1825703382492065,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188659,BHOSE,1.8586207628250122,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188660,BISUR,2.119520902633667,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188661,BOLWAD,1.450062870979309,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188662,BHUDHGOAN,1.9653780460357666,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188663,CHABUKSWARWADI,0.7783321142196655,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188664,DHAWALI,1.3008679151535034,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188665,DONGARWADI,1.2797677516937256,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188666,DHUDHGOAN,2.2819132804870605,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188667,EARNDOLI,1.3911648988723755,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188668,GUNDEWADI,1.7424551248550415,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188669,HARIPUR,1.7784204483032227,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188670,INAM DHAMNI,1.51716148853302,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188671,JANARAOWADI,0.9243346452713013,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188673,KADAMWADI,1.2797677516937256,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188674,KAKADWADI,2.0925440788269043,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188675,KALAMBI,1.8555281162261963,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188676,KANADWADI,1.9285131692886353,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188677,KARNAL,2.028315782546997,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188678,KAROLI M.,2.113888740539551,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188679,K.DIGRAJ,2.0878002643585205,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188680,KAVJIKHOTWADI,2.119520902633667,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188681,KAVLAPUR,2.119520902633667,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188682,K.PIRAN,2.1808831691741943,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188683,KHANDERAJURI,1.5248008966445923,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188684,KHARAKATWADI,1.9285131692886353,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188685,KHATAV,0.8828541040420532,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188686,LAXMIWADI,1.073570728302002,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188687,LINGNUR,1.0814259052276611,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188688,MADHAVANAGAR,1.9653780460357666,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188689,MALEWADI,1.924203872680664,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188690,MALGOAN,1.633812665939331,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188691,MALLEWADI,1.5518487691879272,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188692,MANMODI,1.9285131692886353,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188693,MHAISHAL,1.2478811740875244,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188694,M.DIGRAJ,2.028315782546997,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188695,NANDRE,2.1932735443115234,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188696,NARWAD,1.1974948644638062,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188697,NILZI,1.51716148853302,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188698,PADMALE,2.028315782546997,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188699,PATGOAN,2.0082404613494873,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188700,PAYAPPACHIWADI,1.3911648988723755,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188701,RASULWADI,1.9285131692886353,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188702,SALGARE,0.9973726272583008,direct_grid
MAHARASHTRA,Sangli,4557,TASGAON,188703,SAMBARAWADI,2.0925440788269043,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188704,SAMDOLI,1.818169116973877,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188705,SANTOSHWADI,0.9243346452713013,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188706,SAVALI,1.7071820497512817,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188707,SAWALWADI,1.983670711517334,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188708,SHINDEWADI,0.9546689987182617,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188709,SHIPUR,1.1825703382492065,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188710,SIDHEWADI,1.7424551248550415,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188711,SONI,2.0082404613494873,direct_grid
MAHARASHTRA,Sangli,4554,MIRAJ,188712,TAKLI,1.633812665939331,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188713,TANANG,1.9285131692886353,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188714,TUNG,2.2510952949523926,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188715,WADDI,1.5035219192504883,nearest_fallback
MAHARASHTRA,Sangli,4554,MIRAJ,188717,VIJAYNAGAR,1.450062870979309,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188720,ANKALKHOP,2.4835286140441895,direct_grid
MAHARASHTRA,Sangli,4555,PALUS,188722,BHILAVADI,2.4835286140441895,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188724,BRAMNAL,2.2510952949523926,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188726,BURUNGWADI,2.3832082748413086,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188727,CHOPADEWADI,2.2510952949523926,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188731,HAZARWADI,2.3832082748413086,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188732,KHANDOBACHIWADI,2.3832082748413086,direct_grid
MAHARASHTRA,Sangli,4555,PALUS,188733,KHATAV,2.2510952949523926,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188736,MALWADI,2.3832082748413086,nearest_fallback
MAHARASHTRA,Sangli,4555,PALUS,188739,NAGTHANE,2.5913028717041016,direct_grid
MAHARASHTRA,Sangli,4555,PALUS,188747,SUKHWADI,2.2510952949523926,direct_grid
MAHARASHTRA,Sangli,4555,PALUS,188750,VASGADE,2.3339266777038574,nearest_fallback
MAHARASHTRA,Sangli,4557,TASGAON,188847,BENDRI,2.2651517391204834,nearest_fallback
MAHARASHTRA,Sangli,4557,TASGAON,188857,DHULGAON,2.0925440788269043,nearest_fallback
MAHARASHTRA,Sangli,4557,TASGAON,188869,KAVATHE AKAND,2.2651517391204834,direct_grid
MAHARASHTRA,Sangli,4557,TASGAON,188872,KUMTHE,2.0925440788269043,direct_grid
MAHARASHTRA,Sangli,4557,TASGAON,188876,MANERAJURI,2.113888740539551,direct_grid
MAHARASHTRA,Sangli,4557,TASGAON,188878,MATKUNKI,2.218292713165283,direct_grid
MAHARASHTRA,Sangli,4557,TASGAON,188880,NAGAON KAVATE,2.218292713165283,nearest_fallback
MAHARASHTRA,Sangli,4557,TASGAON,188881,NAGAON NIMANI,2.3339266777038574,direct_grid
MAHARASHTRA,Sangli,4557,TASGAON,188894,SHIRAGAON KAWATE,2.3339266777038574,nearest_fallback
MAHARASHTRA,Sangli,4557,TASGAON,188898,UPLAVI,2.218292713165283,nearest_fallback
MAHARASHTRA,Sangli,4557,TASGAON,188909,YOGEWADI,1.963073968887329,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188912,AITAWADE K.H,2.737727642059326,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188913,BAGANI,2.2819132804870605,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188916,BAVACHI,2.5790460109710693,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188918,BHADKIMBE,2.5790460109710693,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188919,BAHADURWADI,2.522230386734009,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188920,BHARATWADI,2.522230386734009,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188928,DHAVALI,2.4085867404937744,direct_grid
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188933,GATADWADI,2.8445706367492676,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188935,GOTHKHINDI,2.5790460109710693,nearest_fallback
MAHARASHTRA,Sangli,4558,VALVA-ISLAMPUR,188938,ITKARE,2.864938735961914,nearest_fallback
