state,district,block_id,block_name,panchayat_id,panchayat_name,n_days,rainfall_mean_mm,rainfall_min_mm,rainfall_max_mm,n_wet_days,n_cells,mapping_method,fallback_distance_m
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,205001,MUCHINTALA,1,19.346646951971604,19.346646951971604,19.346646951971604,1,4,area_weighted,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,205002,NELLIKONDI,1,18.84237301040234,18.84237301040234,18.84237301040234,1,2,area_weighted,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,205003,PALLAMARRI,1,18.833698272705078,18.833698272705078,18.833698272705078,1,1,direct_grid,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,205004,THIRUMALAPUR,1,21.08283233642578,21.08283233642578,21.08283233642578,1,1,direct_grid,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,205005,UNDIYALA,1,15.813141822814941,15.813141822814941,15.813141822814941,1,1,direct_grid,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,280390,EDULAPUR,1,18.883977742501628,18.883977742501628,18.883977742501628,1,2,area_weighted,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,280393,SEETHARAMPET,1,16.67098899179939,16.67098899179939,16.67098899179939,1,2,area_weighted,
TELANGANA,Mahabubnagar,5215,CHINNACHINTAKUNTA,280405,CHINNA WADDEMANU,1,18.84847068786621,18.84847068786621,18.84847068786621,1,1,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205030,AJILAPUR,1,17.51233673095703,17.51233673095703,17.51233673095703,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205031,BASWAIPALLE,1,22.116031646728516,22.116031646728516,22.116031646728516,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205032,BASWAPUR,1,18.256607055664062,18.256607055664062,18.256607055664062,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205033,BOLLARAM,1,17.38428254673344,17.38428254673344,17.38428254673344,1,5,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205034,CHINNARAJAMOOR,1,16.88124877089271,16.88124877089271,16.88124877089271,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205035,DEVARAKADARA,1,20.22011671135144,20.22011671135144,20.22011671135144,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205036,DOKUR,1,20.42485237121582,20.42485237121582,20.42485237121582,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205037,GADDEGUDEM,1,18.746719492434693,18.746719492434693,18.746719492434693,1,3,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205038,GOPANPALLE,1,21.230474329119282,21.230474329119282,21.230474329119282,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205039,GUDIBANDA,1,19.206501212241577,19.206501212241577,19.206501212241577,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205040,GURAKONDA,1,18.312351422361992,18.312351422361992,18.312351422361992,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205041,HAJILAPUR,1,21.27614684592851,21.27614684592851,21.27614684592851,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205042,ISRAMPALLE,1,23.140919648305477,23.140919648305477,23.140919648305477,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205043,JEENUGURALA,1,21.735593507194757,21.735593507194757,21.735593507194757,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205044,KOUKUNTLA,1,21.68586471650235,21.68586471650235,21.68586471650235,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205045,LAXMIPALLE,1,21.51868496472178,21.51868496472178,21.51868496472178,1,3,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205046,NAGARAM,1,18.201319755723873,18.201319755723873,18.201319755723873,1,3,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205047,PEDDARAJAMOOR,1,17.723285786767374,17.723285786767374,17.723285786767374,1,3,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205048,PERUR,1,22.754505615724803,22.754505615724803,22.754505615724803,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205049,PUTTAPALLE,1,21.261655807495117,21.261655807495117,21.261655807495117,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205050,REKULAMPALLY,1,21.99456024169922,21.99456024169922,21.99456024169922,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205051,VARNE,1,22.851160049438477,22.851160049438477,22.851160049438477,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,205052,VENKATAIPALLE,1,19.6033992767334,19.6033992767334,19.6033992767334,1,1,direct_grid,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,280432,Pedda Goplapur,1,18.890084984863798,18.890084984863798,18.890084984863798,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,280435,Meenugonipally,1,18.79778161727238,18.79778161727238,18.79778161727238,1,2,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,280439,Chowdarpally,1,20.27237172615824,20.27237172615824,20.27237172615824,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,280440,Balusupally,1,19.24476736133149,19.24476736133149,19.24476736133149,1,4,area_weighted,
TELANGANA,Mahabubnagar,5217,DEVARAKADARA,280462,Muthyalampally,1,22.06315080763957,22.06315080763957,22.06315080763957,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205228,AYODHYANAGAR,1,19.742414474487305,19.742414474487305,19.742414474487305,1,1,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205229,BUDDARAM,1,19.061969757080078,19.061969757080078,19.061969757080078,1,1,direct_grid,
TELANGANA,Mahabubnagar,5226,HANWADA,205231,DACHAKPALLY,1,18.36820589768613,18.36820589768613,18.36820589768613,1,4,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205232,GUDIMALAKAPUR,1,19.05206888833178,19.05206888833178,19.05206888833178,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205235,IBRAHIMBAD,1,19.21917152404785,19.21917152404785,19.21917152404785,1,1,direct_grid,
TELANGANA,Mahabubnagar,5226,HANWADA,205237,KOHTAPETA,1,18.163970947265625,18.163970947265625,18.163970947265625,1,1,direct_grid,
TELANGANA,Mahabubnagar,5226,HANWADA,205240,MUNIMOKSHAM,1,19.607107162475586,19.607107162475586,19.607107162475586,1,1,direct_grid,
TELANGANA,Mahabubnagar,5226,HANWADA,205241,NAGINONIPALLY,1,18.565888873633572,18.565888873633572,18.565888873633572,1,3,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205244,SHAIK PALLY,1,20.192295192337397,20.192295192337397,20.192295192337397,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205245,TANKARA,1,18.518425096918023,18.518425096918023,18.518425096918023,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,205247,VEPUR,1,19.800045110150776,19.800045110150776,19.800045110150776,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,280511,ATHYAKUNTA TANDA,1,19.742414474487305,19.742414474487305,19.742414474487305,1,1,direct_grid,
TELANGANA,Mahabubnagar,5226,HANWADA,280520,AMMAPUR THANDA,1,18.41325426557373,18.41325426557373,18.41325426557373,1,4,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,280522,YARONIPALLY,1,18.269054495138022,18.269054495138022,18.269054495138022,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,280524,DORRI TANDA,1,18.26174545288086,18.26174545288086,18.26174545288086,1,1,direct_grid,
TELANGANA,Mahabubnagar,5226,HANWADA,280527,RAMANNAPALLY,1,19.513118247113038,19.513118247113038,19.513118247113038,1,4,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,280538,PALLEMONI COLONY,1,17.95673679496101,17.95673679496101,17.95673679496101,1,2,area_weighted,
TELANGANA,Mahabubnagar,5226,HANWADA,280543,NAGAMBAI TANDA,1,19.07163419906804,19.07163419906804,19.07163419906804,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205270,ALOOR,1,13.934565120792579,13.934565120792579,13.934565120792579,1,4,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205271,ALWANPALLY,1,9.246551170083361,9.246551170083361,9.246551170083361,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205273,BURUGUPALLY,1,13.79808235168457,13.79808235168457,13.79808235168457,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205274,CHERLPALLY,1,10.78024656017756,10.78024656017756,10.78024656017756,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205275,CHINNA ADIRALA,1,8.860427598576013,8.860427598576013,8.860427598576013,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205276,EARLAPALLY,1,11.23070271105097,11.23070271105097,11.23070271105097,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205277,GANGAPOOR,1,10.275358200073242,10.275358200073242,10.275358200073242,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205278,GOLLAPALLY,1,12.073405399031653,12.073405399031653,12.073405399031653,1,4,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205281,KISHTARAM,1,15.138679504394531,15.138679504394531,15.138679504394531,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205282,KODGAL,1,9.126358032226562,9.126358032226562,9.126358032226562,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205283,KONDED,1,8.035968101200277,8.035968101200277,8.035968101200277,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205285,MACHARAM,1,12.4102201461792,12.4102201461792,12.4102201461792,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205289,NEKKONDA,1,8.837697982788086,8.837697982788086,8.837697982788086,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,205293,UDANDAPUR,1,16.284358978271484,16.284358978271484,16.284358978271484,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,280465,Kishtampally,1,10.884095658427857,10.884095658427857,10.884095658427857,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,280466,Chitteboinpally,1,13.364918929259156,13.364918929259156,13.364918929259156,1,2,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,280469,Kotha Thanda,1,12.964381217956543,12.964381217956543,12.964381217956543,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,280471,Ekwaipally,1,8.965495109558105,8.965495109558105,8.965495109558105,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,280492,Matubanda Thanda,1,14.846477935875278,14.846477935875278,14.846477935875278,1,3,area_weighted,
TELANGANA,Mahabubnagar,5228,JADCHERLA,280499,Chinnapally,1,14.288595199584961,14.288595199584961,14.288595199584961,1,1,direct_grid,
TELANGANA,Mahabubnagar,5228,JADCHERLA,289486,Shankaraiahpally Thanda,1,13.717522474445257,13.717522474445257,13.717522474445257,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205370,ABHANGAPATNAM,1,18.226438131496735,18.226438131496735,18.226438131496735,1,3,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205371,ACHARYAPUR,1,16.80691103617848,16.80691103617848,16.80691103617848,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205372,ANKILLA,1,16.327272415161133,16.327272415161133,16.327272415161133,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205373,BURUGUPALLY,1,18.224806694988114,18.224806694988114,18.224806694988114,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205374,CHANDAPUR,1,16.343828201293945,16.343828201293945,16.343828201293945,1,1,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205375,CHANDRASPALLE,1,18.4012508392334,18.4012508392334,18.4012508392334,1,1,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205376,DAMMAIPALLY,1,16.973936080932617,16.973936080932617,16.973936080932617,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205378,IBRAHIMNAGAR,1,16.728469173967873,16.728469173967873,16.728469173967873,1,3,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205380,KESHAVAPOOR,1,16.961106777234793,16.961106777234793,16.961106777234793,1,3,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205381,KHAZIPUR,1,18.175020978470368,18.175020978470368,18.175020978470368,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205382,KOILKONDA,1,16.794658660888672,16.794658660888672,16.794658660888672,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205383,KOTHLABAD,1,19.867340087890625,19.867340087890625,19.867340087890625,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205385,MANIKONDA,1,17.72247030824355,17.72247030824355,17.72247030824355,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205386,MODIPUR,1,18.17076873779297,18.17076873779297,18.17076873779297,1,1,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205388,PERIKIVEEDU,1,17.414245742386008,17.414245742386008,17.414245742386008,1,4,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205389,RAMPUR,1,17.345410227943475,17.345410227943475,17.345410227943475,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205391,SERIVENKATAPUR,1,18.17076873779297,18.17076873779297,18.17076873779297,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205392,SURARAM,1,19.865511954880684,19.865511954880684,19.865511954880684,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205393,THIRUMULAMPALLE,1,18.4012508392334,18.4012508392334,18.4012508392334,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205394,VEERAMPALLY,1,18.38566427552751,18.38566427552751,18.38566427552751,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,205396,YELLAREDDI PALLE,1,18.385829550532012,18.385829550532012,18.385829550532012,1,4,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,258032,Sanginonipalle,1,16.739112854003906,16.739112854003906,16.739112854003906,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280657,Ayyavaripally,1,16.472481014792926,16.472481014792926,16.472481014792926,1,4,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280660,Nallavelly,1,18.304697552149857,18.304697552149857,18.304697552149857,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280664,Chinthal Thanda,1,17.177694924805103,17.177694924805103,17.177694924805103,1,4,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280675,Mallapur,1,19.867340087890625,19.867340087890625,19.867340087890625,1,1,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280679,Bodonigutta Tanda,1,16.865314483642578,16.865314483642578,16.865314483642578,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280686,Gangya Naik Tanda,1,18.29997444152832,18.29997444152832,18.29997444152832,1,1,direct_grid,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280693,Lingalched,1,18.27997229170655,18.27997229170655,18.27997229170655,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,280712,Ubbadi Tanda,1,18.043896581690554,18.043896581690554,18.043896581690554,1,2,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,281968,Lingupalle,1,18.35911370110838,18.35911370110838,18.35911370110838,1,3,area_weighted,
TELANGANA,Mahabubnagar,5233,KOILKONDA,281969,Ananthapur,1,17.704888020001516,17.704888020001516,17.704888020001516,1,4,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205581,ALLIPUR,1,20.372077576223244,20.372077576223244,20.372077576223244,1,2,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205582,APPAIPALLE,1,20.880088806152344,20.880088806152344,20.880088806152344,1,1,direct_grid,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205585,BOKKOLONIPALLE,1,19.824935913085938,19.824935913085938,19.824935913085938,1,1,direct_grid,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205589,DHARAMPUR,1,17.82069911783133,17.82069911783133,17.82069911783133,1,3,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205594,KODUR,1,19.943390712801833,19.943390712801833,19.943390712801833,1,5,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205595,KOTAKADIRA,1,18.359474182128906,18.359474182128906,18.359474182128906,1,1,direct_grid,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205596,MACHANPALLE,1,19.11220932006836,19.11220932006836,19.11220932006836,1,1,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205598,OBLAIPALLE,1,20.689690182476372,20.689690182476372,20.689690182476372,1,3,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,205601,RAMCHANDRAPUR,1,19.11220932006836,19.11220932006836,19.11220932006836,1,1,direct_grid,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,280324,REGADIGADDA TANDA,1,16.98576094032218,16.98576094032218,16.98576094032218,1,2,area_weighted,
TELANGANA,Mahabubnagar,5243,MAHBUBNAGAR RURAL,280378,TELUGU GUDEM,1,21.263827733861113,21.263827733861113,21.263827733861113,1,2,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205279,GOPULAPOOR,1,7.566408662446945,7.566408662446945,7.566408662446945,1,2,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205676,BHAIRAMPALLE,1,7.551347024842718,7.551347024842718,7.551347024842718,1,3,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205677,BOINPALLE,1,5.6491289138793945,5.6491289138793945,5.6491289138793945,1,1,direct_grid,
TELANGANA,Mahabubnagar,5247,MIDJIL,205679,CHILUVERU,1,7.19274703493115,7.19274703493115,7.19274703493115,1,4,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205685,KANCHANPALLE,1,7.936887264251709,7.936887264251709,7.936887264251709,1,1,direct_grid,
TELANGANA,Mahabubnagar,5247,MIDJIL,205686,KOTHAPALLE,1,6.381318092346191,6.381318092346191,6.381318092346191,1,1,direct_grid,
TELANGANA,Mahabubnagar,5247,MIDJIL,205687,KOTHUR,1,7.95379114151001,7.95379114151001,7.95379114151001,1,1,direct_grid,
TELANGANA,Mahabubnagar,5247,MIDJIL,205692,MIDJIL,1,6.198913861406337,6.198913861406337,6.198913861406337,1,4,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205693,MUNNANUR,1,6.3582763671875,6.3582763671875,6.3582763671875,1,1,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205701,VASPULA,1,7.000079915714663,7.000079915714663,7.000079915714663,1,4,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,205702,VELGOMULA,1,8.579671859741211,8.579671859741211,8.579671859741211,1,1,direct_grid,
TELANGANA,Mahabubnagar,5247,MIDJIL,205704,WADIYAL,1,6.3582763671875,6.3582763671875,6.3582763671875,1,1,direct_grid,
TELANGANA,Mahabubnagar,5247,MIDJIL,280242,Edulabaithanda,1,7.690747692893088,7.690747692893088,7.690747692893088,1,3,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,280245,Mangligaddathanda,1,7.886026853385834,7.886026853385834,7.886026853385834,1,2,area_weighted,
TELANGANA,Mahabubnagar,5247,MIDJIL,280246,Choutakunta thanda,1,7.835799217224121,7.835799217224121,7.835799217224121,1,1,direct_grid,
TELANGANA,Mahabubnagar,5251,NAWABPET,205767,AMMAPUR,1,17.3969523708621,17.3969523708621,17.3969523708621,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205768,CHOWDOOR,1,17.386892318725586,17.386892318725586,17.386892318725586,1,1,direct_grid,
TELANGANA,Mahabubnagar,5251,NAWABPET,205769,DEEPALLE,1,16.790258498500094,16.790258498500094,16.790258498500094,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205770,GURKUNTA,1,17.79682892165965,17.79682892165965,17.79682892165965,1,4,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205771,HAJILAPUR,1,19.027223587036133,19.027223587036133,19.027223587036133,1,1,direct_grid,
TELANGANA,Mahabubnagar,5251,NAWABPET,205773,KAKARJALA,1,15.756513959594946,15.756513959594946,15.756513959594946,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205774,KAKARLAPAHAD,1,18.723534709716514,18.723534709716514,18.723534709716514,1,3,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205775,KAMARAM,1,18.658661776267977,18.658661776267977,18.658661776267977,1,3,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205776,KARKONDA,1,17.152479536135132,17.152479536135132,17.152479536135132,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205777,KAROOR,1,15.142942329669541,15.142942329669541,15.142942329669541,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205778,KHANAPUR,1,16.501256807281933,16.501256807281933,16.501256807281933,1,4,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205780,KONDAPUR,1,19.046805980633067,19.046805980633067,19.046805980633067,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205783,LOKIREV,1,17.060290327090105,17.060290327090105,17.060290327090105,1,3,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205785,POMAL,1,18.73813331446625,18.73813331446625,18.73813331446625,1,4,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205786,REKULACHOWDAPUR,1,15.736790123426449,15.736790123426449,15.736790123426449,1,4,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205787,RUDRARAM,1,18.446796453085874,18.446796453085874,18.446796453085874,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205788,SIDDOTAM,1,16.80528450581842,16.80528450581842,16.80528450581842,1,4,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205789,TEEGALA PALLE,1,16.798507640631207,16.798507640631207,16.798507640631207,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,205790,YENMANAGANDLA,1,17.247758865356445,17.247758865356445,17.247758865356445,1,1,direct_grid,
TELANGANA,Mahabubnagar,5251,NAWABPET,279198,Darpalli,1,17.286639460283062,17.286639460283062,17.286639460283062,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,279203,Chenreddy palli,1,16.10676812933914,16.10676812933914,16.10676812933914,1,4,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,279206,Hanmasanpalli,1,17.086885452270508,17.086885452270508,17.086885452270508,1,1,direct_grid,
TELANGANA,Mahabubnagar,5251,NAWABPET,279214,Battonipalli thanda,1,17.482481002807617,17.482481002807617,17.482481002807617,1,1,direct_grid,
TELANGANA,Mahabubnagar,5251,NAWABPET,279216,Doddipalli,1,16.150800860687745,16.150800860687745,16.150800860687745,1,2,area_weighted,
TELANGANA,Mahabubnagar,5251,NAWABPET,279219,Kishanguda,1,16.788263994261314,16.788263994261314,16.788263994261314,1,3,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210013,BALSULGONDA,1,20.41256514513707,20.41256514513707,20.41256514513707,1,3,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210014,CHINNAWARVAL,1,20.960231546834432,20.960231546834432,20.960231546834432,1,4,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210018,JAKKALAPALLE,1,21.336329403888307,21.336329403888307,21.336329403888307,1,4,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210020,JANNARAM,1,21.69821116435005,21.69821116435005,21.69821116435005,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210021,JULAPALLY,1,19.853520164991355,19.853520164991355,19.853520164991355,1,4,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210023,KONDAPUR,1,20.45136037212408,20.45136037212408,20.45136037212408,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210024,MANGAMPET,1,19.903172665518458,19.903172665518458,19.903172665518458,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210026,MUKARLABAD,1,20.065465931570934,20.065465931570934,20.065465931570934,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210028,PAGADIYAL,1,20.648448944091797,20.648448944091797,20.648448944091797,1,1,direct_grid,
TELANGANA,Mahabubnagar,5515,GANDEED,210029,PEDDAVARVAL,1,21.00052516100039,21.00052516100039,21.00052516100039,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210030,RANGAREDDY PALLE,1,20.957597732543945,20.957597732543945,20.957597732543945,1,1,direct_grid,
TELANGANA,Mahabubnagar,5515,GANDEED,210032,RUSUMPALLY,1,20.675718725400735,20.675718725400735,20.675718725400735,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,210033,SALKERPET,1,21.26490305173497,21.26490305173497,21.26490305173497,1,3,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,280332,Ashireddypally,1,20.195963185822013,20.195963185822013,20.195963185822013,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,280340,Mansurpally,1,20.57945630133724,20.57945630133724,20.57945630133724,1,4,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,280349,Annareddypally,1,19.702108722107376,19.702108722107376,19.702108722107376,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,280352,Desaipally,1,20.06575584411621,20.06575584411621,20.06575584411621,1,1,direct_grid,
TELANGANA,Mahabubnagar,5515,GANDEED,280357,Kaplapur,1,21.424610137939453,21.424610137939453,21.424610137939453,1,1,direct_grid,
TELANGANA,Mahabubnagar,5515,GANDEED,280361,Chennaipally Tanda,1,20.40313720703125,20.40313720703125,20.40313720703125,1,1,direct_grid,
TELANGANA,Mahabubnagar,5515,GANDEED,280364,Sangaipally,1,19.150513172616485,19.150513172616485,19.150513172616485,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,280368,Amudalagadda Tanda,1,20.59053611755371,20.59053611755371,20.59053611755371,1,1,direct_grid,
TELANGANA,Mahabubnagar,5515,GANDEED,280373,Govindpally Tanda,1,20.998163555372887,20.998163555372887,20.998163555372887,1,2,area_weighted,
TELANGANA,Mahabubnagar,5515,GANDEED,280377,Anchanpally,1,20.50320787223322,20.50320787223322,20.50320787223322,1,2,area_weighted,
